dice,iou,hd95,precision,recall,f1,image_id,class,n_masks
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (5058),Normal,76
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1670),Normal,68
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3061),Normal,38
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4885),Normal,75
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2732),Normal,45
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1089),Normal,41
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4833),Normal,86
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (287),Normal,53
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4041),Normal,81
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1633),Normal,83
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3079),Normal,29
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4406),Normal,65
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2738),Normal,59
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4827),Normal,68
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1453),Normal,59
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2892),Normal,76
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4354),Normal,55
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1373),Normal,78
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (5024),Normal,80
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4847),Normal,71
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4066),Normal,82
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3902),Normal,72
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4866),Normal,73
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4434),Normal,55
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (18),Normal,58
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4497),Normal,65
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (220),Normal,83
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3965),Normal,67
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2151),Normal,45
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3835),Normal,55
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4467),Normal,71
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3585),Normal,35
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3735),Normal,77
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2905),Normal,81
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1620),Normal,75
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1266),Normal,90
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1613),Normal,74
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2564),Normal,76
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2968),Normal,72
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2481),Normal,73
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3742),Normal,52
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1205),Normal,87
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1379),Normal,79
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2394),Normal,70
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3969),Normal,68
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (788),Normal,77
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (511),Normal,82
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4231),Normal,80
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4583),Normal,50
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3068),Normal,35
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3050),Normal,40
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4955),Normal,52
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (987),Normal,39
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1789),Normal,44
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3379),Normal,68
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2352),Normal,42
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1688),Normal,74
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3375),Normal,69
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2293),Normal,69
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (504),Normal,67
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1577),Normal,54
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3876),Normal,74
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (743),Normal,66
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4388),Normal,68
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1757),Normal,49
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (818),Normal,80
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (595),Normal,56
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4060),Normal,87
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2700),Normal,83
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1921),Normal,44
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1334),Normal,38
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3786),Normal,74
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1385),Normal,70
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2132),Normal,45
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1871),Normal,69
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1132),Normal,63
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4598),Normal,60
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (901),Normal,52
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2202),Normal,44
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (404),Normal,72
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4944),Normal,48
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1440),Normal,54
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (861),Normal,68
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3140),Normal,79
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1009),Normal,81
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1082),Normal,44
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4023),Normal,91
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3117),Normal,40
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2406),Normal,65
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4429),Normal,68
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4016),Normal,94
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4596),Normal,52
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (459),Normal,64
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2673),Normal,60
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (545),Normal,65
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2663),Normal,52
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1984),Normal,54
