dice,iou,hd95,precision,recall,f1,image_id,class,n_masks
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4343),Normal,47
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (848),Normal,31
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1221),Normal,47
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3497),Normal,42
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (5059),Normal,43
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1729),Normal,32
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4281),Normal,22
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3075),Normal,14
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4498),Normal,37
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1896),Normal,47
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3493),Normal,42
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2847),Normal,28
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2322),Normal,51
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4027),Normal,38
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2309),Normal,46
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3392),Normal,25
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2003),Normal,14
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1943),Normal,16
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4776),Normal,25
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3957),Normal,27
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1608),Normal,31
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (79),Normal,21
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1070),Normal,31
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2040),Normal,20
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4773),Normal,27
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1719),Normal,47
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4003),Normal,42
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4175),Normal,27
